"userId","avg_rating_Adventure","avg_rating_Animation","avg_rating_Children","avg_rating_Comedy","avg_rating_Fantasy","avg_rating_Romance","avg_rating_Drama","avg_rating_Action","avg_rating_Crime","avg_rating_Thriller","avg_rating_Horror","avg_rating_Mystery","avg_rating_Sci-Fi","avg_rating_IMAX","avg_rating_Documentary","avg_rating_War","avg_rating_Musical","avg_rating_Western","avg_rating_Film-Noir","Adventure","Animation","Children","Comedy","Fantasy","Romance","Drama","Action","Crime","Thriller","Horror","Mystery","Sci-Fi","IMAX","Documentary","War","Musical","Western","Film-Noir"
1858,3.20833333333333,3.125,2.8,2.87254901960784,2.88,2.95348837209302,2.96703296703297,3.20253164556962,3.22222222222222,3.03703703703704,3.13636363636364,3.05882352941176,3.21621621621622,3,NA,3.22222222222222,3.14285714285714,2.7,3,0.195918367346939,0.0326530612244898,0.0612244897959184,0.416326530612245,0.102040816326531,0.175510204081633,0.371428571428571,0.322448979591837,0.146938775510204,0.330612244897959,0.0897959183673469,0.0693877551020408,0.151020408163265,0.00408163265306122,0,0.036734693877551,0.0285714285714286,0.0408163265306122,0.00408163265306122
1859,3.52,3,3,3.34615384615385,4,3.14285714285714,3.28571428571429,3.73214285714286,3.75,3.75,NA,3.7,3.18181818181818,3.5,NA,3.5,NA,3.5,NA,0.454545454545455,0.145454545454545,0.145454545454545,0.236363636363636,0.145454545454545,0.127272727272727,0.381818181818182,0.509090909090909,0.218181818181818,0.363636363636364,0,0.0909090909090909,0.2,0.218181818181818,0,0.0727272727272727,0,0.0181818181818182,0
1860,2.77843137254902,3.17272727272727,2.58219178082192,2.92094861660079,2.93478260869565,3.11111111111111,3.34814814814815,2.68502824858757,3.27737226277372,3.10131578947368,2.94736842105263,3.34027777777778,2.77941176470588,3.20588235294118,3.02631578947368,3.39166666666667,3.02702702702703,3.34090909090909,3.85,0.185185185185185,0.0399419026870007,0.0530137981118373,0.367465504720407,0.100217864923747,0.176470588235294,0.490196078431373,0.257080610021787,0.198983297022513,0.27596223674655,0.0827886710239651,0.104575163398693,0.123456790123457,0.0123456790123457,0.0137981118373275,0.0435729847494553,0.0268700072621641,0.0319535221496006,0.0363108206245461
1861,3.81404958677686,3.5,3.60344827586207,3.9258064516129,3.70175438596491,4.05357142857143,4.08866995073892,4.14410480349345,4.23214285714286,4.19103773584906,4.09036144578313,4.17708333333333,4.12096774193548,4.12857142857143,3.4,4.125,3.2,3.83333333333333,5,0.219202898550725,0.0507246376811594,0.052536231884058,0.280797101449275,0.103260869565217,0.101449275362319,0.367753623188406,0.414855072463768,0.202898550724638,0.384057971014493,0.15036231884058,0.0869565217391304,0.33695652173913,0.0634057971014493,0.00905797101449275,0.0289855072463768,0.00905797101449275,0.0108695652173913,0.00181159420289855
1862,3.21428571428571,3.5,3.7,3.23529411764706,3.5,3.47368421052632,3.35585585585586,3.19811320754717,3.33823529411765,3.38059701492537,3.57142857142857,3.5,3.15853658536585,4,NA,3.63793103448276,3.5,2.92857142857143,NA,0.314606741573034,0.0224719101123595,0.0374531835205993,0.318352059925094,0.097378277153558,0.142322097378277,0.415730337078652,0.397003745318352,0.127340823970037,0.250936329588015,0.0786516853932584,0.052434456928839,0.307116104868914,0.0112359550561798,0,0.108614232209738,0.0262172284644195,0.0262172284644195,0
1863,3.42307692307692,4.5,4.5,4,3.4375,4.04166666666667,4.1044776119403,3.90740740740741,3.95,3.86111111111111,4,3.72222222222222,3.35714285714286,3.16666666666667,NA,4.16666666666667,4,4.33333333333333,3.5,0.13,0.02,0.02,0.35,0.08,0.24,0.67,0.27,0.2,0.18,0.01,0.09,0.07,0.03,0,0.06,0.05,0.03,0.01
1864,3.56,4.25,4.5,3.25,3.92307692307692,3.92857142857143,4.125,3.43181818181818,3.66666666666667,3.64864864864865,3.375,3.85,3.17391304347826,3,5,4.21428571428571,5,NA,4.2,0.25,0.04,0.02,0.2,0.13,0.14,0.48,0.22,0.24,0.37,0.08,0.2,0.23,0.01,0.01,0.07,0.01,0,0.05
1865,3.69767441860465,3.80952380952381,3.56818181818182,3.89393939393939,3.83333333333333,3.90298507462687,4.02105263157895,3.52247191011236,3.95384615384615,3.74725274725275,4.35294117647059,3.95,3.5390625,3.42105263157895,4.21428571428571,4.18421052631579,3.16666666666667,3.88888888888889,4,0.233695652173913,0.0570652173913043,0.0597826086956522,0.358695652173913,0.114130434782609,0.182065217391304,0.516304347826087,0.241847826086957,0.176630434782609,0.247282608695652,0.046195652173913,0.108695652173913,0.173913043478261,0.0516304347826087,0.0190217391304348,0.0516304347826087,0.0244565217391304,0.0244565217391304,0.0108695652173913
1866,3.71649484536083,3.78571428571429,3.58,3.77325581395349,3.93,3.94827586206897,4.17253521126761,3.5625,4.04,3.83766233766234,3.78571428571429,4.10606060606061,3.66417910447761,3.68518518518519,NA,4.2,3.71428571428571,4.5,3.8,0.336805555555556,0.0972222222222222,0.0868055555555556,0.298611111111111,0.173611111111111,0.100694444444444,0.493055555555556,0.305555555555556,0.173611111111111,0.267361111111111,0.0729166666666667,0.114583333333333,0.232638888888889,0.09375,0,0.0694444444444444,0.0243055555555556,0.0277777777777778,0.0173611111111111
1867,3.82804232804233,3.75714285714286,3.484375,3.63313609467456,3.8394495412844,3.63768115942029,3.92977528089888,3.85023041474654,4.00704225352113,3.85815602836879,3.86,4.04166666666667,3.89939024390244,3.69047619047619,4.5,4.08823529411765,3.56666666666667,3.78571428571429,4.33333333333333,0.359315589353612,0.199619771863118,0.121673003802281,0.321292775665399,0.20722433460076,0.131178707224335,0.338403041825095,0.41254752851711,0.134980988593156,0.268060836501901,0.0950570342205323,0.0684410646387833,0.311787072243346,0.119771863117871,0.00190114068441065,0.032319391634981,0.0285171102661597,0.0133079847908745,0.00570342205323194
1868,4.125,4,3.5,4,3,4.14285714285714,4.26666666666667,4,4.4,4,NA,3.83333333333333,4.16666666666667,4,3,4.25,NA,NA,5,0.137931034482759,0.0344827586206897,0.0344827586206897,0.327586206896552,0.0344827586206897,0.120689655172414,0.517241379310345,0.155172413793103,0.258620689655172,0.172413793103448,0,0.103448275862069,0.103448275862069,0.0172413793103448,0.0689655172413793,0.0689655172413793,0,0,0.0172413793103448
1869,3,3.75,3.5,3.6701030927835,3.66666666666667,3.66265060240964,3.67605633802817,3.15384615384615,3.11764705882353,3.17647058823529,2.75,4,3,NA,5,4,4.1,4,NA,0.0921052631578947,0.0263157894736842,0.0526315789473684,0.638157894736842,0.0789473684210526,0.546052631578947,0.467105263157895,0.0855263157894737,0.111842105263158,0.111842105263158,0.0263157894736842,0.0592105263157895,0.0131578947368421,0,0.00657894736842105,0.0394736842105263,0.0657894736842105,0.0131578947368421,0
1870,3.73529411764706,3.44444444444444,3.17391304347826,2.875,3.6875,3,2.83606557377049,3.93103448275862,3.375,3.62,3.18181818181818,3.33333333333333,4.0952380952381,3,NA,3.125,3.125,3.125,NA,0.208588957055215,0.0552147239263804,0.141104294478528,0.392638036809816,0.098159509202454,0.196319018404908,0.374233128834356,0.355828220858896,0.147239263803681,0.306748466257669,0.0674846625766871,0.0552147239263804,0.128834355828221,0.0184049079754601,0,0.049079754601227,0.049079754601227,0.049079754601227,0
1871,3.98148148148148,3.5,3.5,4.11538461538461,4,4.375,4.3,4.07692307692308,3.88888888888889,4.33333333333333,NA,4,4.275,3.6875,NA,4.16666666666667,NA,4.5,NA,0.6,0.155555555555556,0.155555555555556,0.288888888888889,0.177777777777778,0.177777777777778,0.333333333333333,0.577777777777778,0.2,0.2,0,0.0222222222222222,0.444444444444444,0.177777777777778,0,0.0666666666666667,0,0.0222222222222222,0
1872,2.28571428571429,NA,3,3.36666666666667,3.16666666666667,3.125,3.22727272727273,2.9,4,NA,2.5,NA,2.83333333333333,4,NA,NA,2.5,4.5,NA,0.259259259259259,0,0.148148148148148,0.555555555555556,0.111111111111111,0.148148148148148,0.407407407407407,0.185185185185185,0.037037037037037,0,0.037037037037037,0,0.111111111111111,0.037037037037037,0,0,0.037037037037037,0.0740740740740741,0
1873,4.33333333333333,4,4,4.08928571428571,4.375,3.3,4.30952380952381,4.15277777777778,4.38181818181818,4.41,4.2,4.36666666666667,3.8125,5,3.5,3.83333333333333,NA,5,NA,0.0566037735849057,0.00943396226415094,0.00943396226415094,0.264150943396226,0.0377358490566038,0.0471698113207547,0.594339622641509,0.339622641509434,0.518867924528302,0.471698113207547,0.0471698113207547,0.141509433962264,0.0754716981132075,0.00943396226415094,0.0283018867924528,0.0283018867924528,0,0.0377358490566038,0
1874,3.63888888888889,3.81578947368421,3.90625,3.53731343283582,3.64583333333333,3.19230769230769,3.72018348623853,3.69758064516129,3.95333333333333,3.73148148148148,3.83333333333333,3.74358974358974,3.68269230769231,3.82,NA,3.6875,3.5,3.5,4.25,0.280155642023346,0.0739299610894942,0.0622568093385214,0.260700389105058,0.0933852140077821,0.101167315175097,0.424124513618677,0.482490272373541,0.291828793774319,0.420233463035019,0.0583657587548638,0.151750972762646,0.202334630350195,0.0972762645914397,0,0.0622568093385214,0.0116731517509728,0.00778210116731518,0.00778210116731518
1875,2.75,3,3.25,3.1,2,3,3.16666666666667,3,3.33333333333333,2.91666666666667,2.5,2.75,2.5,NA,NA,3,2,NA,NA,0.272727272727273,0.136363636363636,0.181818181818182,0.454545454545455,0.0909090909090909,0.318181818181818,0.545454545454545,0.227272727272727,0.136363636363636,0.272727272727273,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,0,0.0909090909090909,0.0454545454545455,0,0
1876,3.540625,3.85714285714286,3.625,3.66292134831461,3.66393442622951,3.77777777777778,3.90046296296296,3.56122448979592,3.95575221238938,3.75609756097561,3.66197183098592,3.95833333333333,3.57432432432433,3.43269230769231,4.5,3.725,3,3.5,4.75,0.301318267419962,0.0527306967984934,0.0677966101694915,0.167608286252354,0.114877589453861,0.0508474576271186,0.406779661016949,0.461393596986817,0.212806026365348,0.463276836158192,0.133709981167608,0.15819209039548,0.278719397363465,0.0979284369114878,0.00564971751412429,0.0753295668549906,0.00564971751412429,0.00941619585687382,0.0112994350282486
1877,4.41935483870968,4.57142857142857,4.58823529411765,4.3265306122449,4.84615384615385,4.51851851851852,4.69444444444444,4.35135135135135,4.68421052631579,4.53125,4.63636363636364,4.5,4.31818181818182,5,4.66666666666667,4.84615384615385,5,4,4,0.166666666666667,0.0752688172043011,0.0913978494623656,0.263440860215054,0.0698924731182796,0.145161290322581,0.580645161290323,0.198924731182796,0.102150537634409,0.172043010752688,0.0591397849462366,0.0537634408602151,0.118279569892473,0.00537634408602151,0.032258064516129,0.139784946236559,0.032258064516129,0.010752688172043,0.00537634408602151
1878,3.76415094339623,4.06818181818182,3.83333333333333,3.5625,3.88636363636364,3.35483870967742,3.76851851851852,3.64423076923077,4.01515151515152,3.43421052631579,2.83333333333333,3.34615384615385,3.60869565217391,4.0625,NA,4.16666666666667,4.05,2.5,NA,0.325153374233129,0.134969325153374,0.147239263803681,0.588957055214724,0.134969325153374,0.190184049079755,0.331288343558282,0.319018404907975,0.202453987730061,0.233128834355828,0.0736196319018405,0.0797546012269939,0.141104294478528,0.049079754601227,0,0.0184049079754601,0.0613496932515337,0.00613496932515337,0
1879,3.66666666666667,5,3.6,3.55555555555556,4.33333333333333,3.66666666666667,3.6046511627907,3.27272727272727,3.625,3.5,4.33333333333333,4,3.5,4,NA,4,3,4,NA,0.0967741935483871,0.010752688172043,0.0537634408602151,0.193548387096774,0.032258064516129,0.419354838709677,0.924731182795699,0.118279569892473,0.172043010752688,0.150537634408602,0.032258064516129,0.0645161290322581,0.043010752688172,0.010752688172043,0,0.0860215053763441,0.021505376344086,0.021505376344086,0
1880,3.125,3,3.57142857142857,3.23404255319149,3.66666666666667,3.42105263157895,3.46774193548387,3.31818181818182,3.44444444444444,3.64705882352941,3,3.75,3.16666666666667,3,NA,3.57142857142857,3,3,NA,0.140350877192982,0.0263157894736842,0.0614035087719298,0.412280701754386,0.0263157894736842,0.333333333333333,0.543859649122807,0.192982456140351,0.157894736842105,0.298245614035088,0.0350877192982456,0.0701754385964912,0.0526315789473684,0.0175438596491228,0,0.0614035087719298,0.0263157894736842,0.0263157894736842,0
1881,3.85185185185185,4.33333333333333,4.33333333333333,3.80357142857143,4.14285714285714,3.82352941176471,3.73529411764706,3.61904761904762,3.71428571428571,3.66666666666667,3.45454545454545,4.28571428571429,3.51282051282051,NA,3,3.8,4,3.66666666666667,3.5,0.36986301369863,0.0205479452054795,0.0205479452054795,0.383561643835616,0.0958904109589041,0.116438356164384,0.232876712328767,0.575342465753425,0.143835616438356,0.349315068493151,0.0753424657534247,0.047945205479452,0.267123287671233,0,0.00684931506849315,0.0342465753424658,0.0205479452054795,0.0205479452054795,0.0136986301369863
1882,3.4,NA,2,3.33333333333333,NA,3,3.95,3.44444444444444,4.18181818181818,3.625,3.33333333333333,4.5,4,NA,NA,4,NA,3,NA,0.166666666666667,0,0.0333333333333333,0.2,0,0.0333333333333333,0.666666666666667,0.3,0.366666666666667,0.266666666666667,0.1,0.0666666666666667,0.1,0,0,0.133333333333333,0,0.0333333333333333,0
1883,2.33333333333333,2.7,3.375,3.52941176470588,3.65,3.14285714285714,2.25,NA,NA,NA,NA,NA,NA,2,NA,NA,2.57142857142857,NA,NA,0.272727272727273,0.454545454545455,0.727272727272727,0.772727272727273,0.454545454545455,0.318181818181818,0.181818181818182,0,0,0,0,0,0,0.0454545454545455,0,0,0.318181818181818,0,0
1884,1.2741935483871,0.863636363636364,1.71428571428571,3.03418803418803,1.40909090909091,3.31818181818182,3.39545454545455,2.18571428571429,3.25,3.296875,NA,3,2,1.90909090909091,NA,3,3.25,NA,NA,0.137777777777778,0.0488888888888889,0.0622222222222222,0.52,0.0977777777777778,0.44,0.488888888888889,0.155555555555556,0.124444444444444,0.142222222222222,0,0.0577777777777778,0.0622222222222222,0.0488888888888889,0,0.0311111111111111,0.0444444444444444,0,0
1885,4.29032258064516,4.33333333333333,4.39285714285714,4.14,4.28125,3.97368421052632,4.025,4.12790697674419,4.02,3.98076923076923,3.5,4.5,4.3,4.16666666666667,NA,4.5,4.16666666666667,NA,NA,0.316326530612245,0.153061224489796,0.142857142857143,0.510204081632653,0.163265306122449,0.193877551020408,0.204081632653061,0.438775510204082,0.255102040816327,0.26530612244898,0.0102040816326531,0.0306122448979592,0.153061224489796,0.0918367346938776,0,0.0204081632653061,0.0306122448979592,0,0
1886,4.78571428571429,4,3.5,3.85714285714286,4.5,4.75,4.40909090909091,3.95833333333333,4.5,3,NA,3.75,3.875,4.125,NA,3,3,NA,NA,0.259259259259259,0.111111111111111,0.0740740740740741,0.259259259259259,0.185185185185185,0.0740740740740741,0.407407407407407,0.444444444444444,0.111111111111111,0.111111111111111,0,0.0740740740740741,0.296296296296296,0.148148148148148,0,0.037037037037037,0.037037037037037,0,0
1887,3,3.25,3,2.64285714285714,3.16666666666667,2.15,2.13636363636364,2.16666666666667,1,2.08333333333333,1.5,1.25,1.8,NA,NA,1,NA,NA,NA,0.0689655172413793,0.0689655172413793,0.0344827586206897,0.241379310344828,0.103448275862069,0.344827586206897,0.758620689655172,0.103448275862069,0.0344827586206897,0.413793103448276,0.0689655172413793,0.137931034482759,0.172413793103448,0,0,0.0344827586206897,0,0,0
1888,4.21428571428571,4.41666666666667,4.33333333333333,4,4.38888888888889,4,4.09615384615385,4.15,4.21428571428571,4.125,4,4.25,4.25,4.4,NA,4,NA,4,NA,0.311111111111111,0.133333333333333,0.0666666666666667,0.111111111111111,0.2,0.133333333333333,0.577777777777778,0.444444444444444,0.311111111111111,0.355555555555556,0.0222222222222222,0.133333333333333,0.133333333333333,0.111111111111111,0,0.0888888888888889,0,0.0222222222222222,0
1889,4.17948717948718,3.42857142857143,3.97826086956522,3.61290322580645,4.2,3.6,3.94444444444444,4.23809523809524,4.09090909090909,4.6875,NA,4.58333333333333,4.4375,4.23529411764706,NA,4.5,4,NA,NA,0.506493506493506,0.0909090909090909,0.298701298701299,0.402597402597403,0.38961038961039,0.194805194805195,0.233766233766234,0.272727272727273,0.142857142857143,0.207792207792208,0,0.0779220779220779,0.207792207792208,0.220779220779221,0,0.012987012987013,0.0649350649350649,0,0
1890,4.19318181818182,3.31818181818182,3.31818181818182,3.80769230769231,4.48,4,3.63888888888889,3.69736842105263,3.57142857142857,2.44444444444444,0.5,3,3.05555555555556,4.21875,NA,5,2,NA,NA,0.647058823529412,0.161764705882353,0.161764705882353,0.191176470588235,0.367647058823529,0.0441176470588235,0.264705882352941,0.558823529411765,0.102941176470588,0.132352941176471,0.0147058823529412,0.0588235294117647,0.264705882352941,0.235294117647059,0,0.0294117647058824,0.0147058823529412,0,0
1891,3.13888888888889,3.11764705882353,3.05,2.88834951456311,2.875,3.17567567567568,3.46899224806202,3.18954248366013,3.33974358974359,3.232,1.1,3.04545454545455,3.125,3.21875,2.8,3.69444444444444,3,3.16666666666667,3.5,0.28125,0.053125,0.0625,0.321875,0.075,0.115625,0.403125,0.478125,0.24375,0.390625,0.03125,0.06875,0.15,0.1,0.015625,0.05625,0.00625,0.009375,0.009375
1892,3.5,NA,3,3.16666666666667,NA,3.125,3.6,3.5,4.33333333333333,4.25,NA,4.4,3,NA,NA,4,NA,3,5,0.08,0,0.04,0.24,0,0.32,0.6,0.08,0.36,0.32,0,0.2,0.04,0,0,0.04,0,0.04,0.08
1893,3.9,3.875,3.8,3.9375,4,3.7,4.01923076923077,3.88461538461538,4,3.875,3.75,4,4,4,NA,4.33333333333333,3.5,NA,NA,0.232558139534884,0.0930232558139535,0.116279069767442,0.186046511627907,0.0465116279069767,0.116279069767442,0.604651162790698,0.302325581395349,0.186046511627907,0.186046511627907,0.0465116279069767,0.0232558139534884,0.116279069767442,0.0232558139534884,0,0.13953488372093,0.0465116279069767,0,0
1894,3.14285714285714,NA,NA,3.375,2,3.5,4.10526315789474,3.38461538461538,3,4,4.14285714285714,4.6,3.33333333333333,4,NA,3.75,3.66666666666667,2,5,0.14,0,0,0.32,0.06,0.16,0.38,0.26,0.08,0.26,0.14,0.1,0.06,0.02,0,0.08,0.06,0.02,0.02
1895,4.18181818181818,5,5,3.66666666666667,5,3,4.375,3.75,3.5,3.72727272727273,NA,5,4.8,5,NA,4,5,5,NA,0.523809523809524,0.0952380952380952,0.0952380952380952,0.285714285714286,0.0476190476190476,0.0476190476190476,0.380952380952381,0.571428571428571,0.285714285714286,0.523809523809524,0,0.0476190476190476,0.238095238095238,0.0476190476190476,0,0.0952380952380952,0.0476190476190476,0.0476190476190476,0
1896,3.05714285714286,3.15909090909091,3.25757575757576,3.05357142857143,3.32558139534884,3.25,3.28424657534247,3.13636363636364,3.30459770114943,3.12890625,3.29166666666667,3.22916666666667,3.09649122807018,3.43333333333333,3,3.5625,3.14285714285714,2.66666666666667,4,0.293296089385475,0.0614525139664804,0.0921787709497207,0.312849162011173,0.120111731843575,0.111731843575419,0.407821229050279,0.460893854748603,0.243016759776536,0.357541899441341,0.0670391061452514,0.0670391061452514,0.159217877094972,0.0418994413407821,0.00558659217877095,0.0670391061452514,0.0391061452513966,0.0167597765363128,0.00279329608938547
